ID;Condição;Chutes;Chutes a gol;Posse de bola;Passes;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios
6877;Mandante;15;9;62%;442;14;2;0;2;3
6877;Visitante;17;5;38%;271;23;5;0;1;5
6874;Mandante;12;4;39%;240;16;1;0;0;3
6874;Visitante;14;5;61%;369;25;6;0;1;4
6876;Mandante;21;6;59%;421;11;0;0;2;8
6876;Visitante;7;4;41%;309;13;2;0;4;3
6875;Mandante;12;2;60%;445;12;2;0;4;5
6875;Visitante;8;3;40%;312;24;2;0;4;3
6878;Mandante;11;6;57%;483;10;0;0;3;5
6878;Visitante;13;6;43%;375;19;0;0;1;5
6879;Mandante;17;5;55%;541;12;5;0;0;2
6879;Visitante;15;7;45%;442;14;2;0;0;8
6885;Mandante;17;3;60%;453;15;2;0;4;8
6885;Visitante;10;6;40%;319;10;1;0;4;5
6884;Mandante;13;4;68%;536;10;2;0;5;6
6884;Visitante;9;4;32%;259;17;2;0;6;3
6882;Mandante;7;3;43%;360;20;5;0;1;2
6882;Visitante;19;3;57%;440;11;1;0;1;6
6883;Mandante;14;5;49%;423;19;1;0;1;5
6883;Visitante;15;4;51%;445;20;1;0;0;4
6881;Mandante;12;7;34%;299;17;3;0;2;5
6881;Visitante;28;5;66%;553;15;3;0;1;8
6880;Mandante;5;2;53%;431;23;2;0;2;3
6880;Visitante;12;6;47%;390;26;1;0;3;2
6886;Mandante;16;5;48%;434;15;2;1;2;5
6886;Visitante;18;1;52%;444;12;2;1;2;9
6889;Mandante;6;1;52%;405;21;2;0;0;5
6889;Visitante;8;2;48%;392;23;2;0;3;1
6888;Mandante;17;12;53%;439;18;2;0;4;6
6888;Visitante;12;6;47%;396;11;0;0;0;3
6887;Mandante;20;11;52%;359;21;3;0;3;6
6887;Visitante;13;2;48%;329;13;1;0;1;7
6890;Mandante;9;3;57%;531;13;0;0;0;9
6890;Visitante;9;3;43%;416;17;1;0;1;0
6898;Mandante;12;5;53%;434;21;2;0;0;3
6898;Visitante;5;2;47%;398;19;0;0;1;1
6894;Mandante;15;6;57%;564;16;4;0;2;7
6894;Visitante;5;3;43%;448;16;5;0;0;2
6891;Mandante;15;3;52%;365;12;1;0;0;6
6891;Visitante;9;6;48%;342;25;1;0;4;3
6893;Mandante;15;11;48%;473;10;0;0;3;5
6893;Visitante;12;3;52%;517;11;3;0;2;1
6895;Mandante;22;9;55%;413;15;0;0;2;8
6895;Visitante;9;2;45%;333;26;2;0;2;9
6897;Mandante;9;2;56%;440;21;6;2;3;2
6897;Visitante;6;2;44%;365;28;3;1;0;4
6896;Mandante;14;3;42%;375;6;1;1;1;5
6896;Visitante;13;4;58%;518;23;3;0;0;3
6892;Mandante;15;1;68%;462;24;5;0;2;8
6892;Visitante;5;3;32%;237;19;5;0;7;0
6899;Mandante;31;9;73%;588;11;1;0;1;17
6899;Visitante;8;2;27%;231;10;2;0;0;2
6901;Mandante;14;1;61%;480;23;3;0;2;4
6901;Visitante;6;2;39%;328;14;1;0;1;0
6900;Mandante;16;4;32%;263;14;2;1;0;3
6900;Visitante;13;2;68%;553;10;1;0;4;11
6908;Mandante;19;3;58%;466;12;1;0;0;11
6908;Visitante;2;1;42%;351;18;3;0;2;4
6902;Mandante;21;7;56%;439;17;5;0;1;11
6902;Visitante;6;1;44%;359;16;3;0;2;5
6905;Mandante;11;4;47%;357;23;4;0;3;4
6905;Visitante;10;5;53%;394;18;4;0;1;3
6907;Mandante;15;7;47%;412;17;1;0;5;10
6907;Visitante;12;2;53%;464;14;1;0;0;0
6906;Mandante;19;9;67%;645;14;3;0;2;10
6906;Visitante;3;0;33%;342;14;2;0;1;2
6903;Mandante;10;3;44%;407;14;2;0;3;6
6903;Visitante;18;3;56%;525;25;2;0;0;5
6904;Mandante;16;5;61%;395;17;3;0;2;8
6904;Visitante;10;4;39%;253;20;5;0;1;5
6909;Mandante;12;8;69%;453;14;3;0;6;6
6909;Visitante;23;7;31%;202;22;4;1;2;5
6912;Mandante;18;5;51%;353;12;1;0;3;14
6912;Visitante;9;6;49%;366;23;4;0;4;4
6911;Mandante;10;1;41%;282;23;4;0;2;6
6911;Visitante;9;3;59%;415;15;1;0;2;9
6910;Mandante;13;8;48%;498;17;2;0;1;2
6910;Visitante;20;6;52%;518;8;2;0;4;5
6914;Mandante;26;6;43%;359;18;1;0;0;10
6914;Visitante;4;3;57%;504;13;3;0;4;2
6915;Mandante;20;5;73%;620;16;4;0;2;10
6915;Visitante;7;2;27%;242;18;2;0;1;2
6916;Mandante;19;11;73%;685;9;1;0;2;11
6916;Visitante;8;3;27%;257;17;4;1;1;5
6917;Mandante;11;6;38%;306;12;1;0;0;1
6917;Visitante;8;1;62%;484;15;4;0;3;9
6918;Mandante;17;8;52%;442;18;4;0;0;6
6918;Visitante;14;5;48%;414;5;3;0;2;2
6913;Mandante;11;3;57%;503;14;1;0;1;4
6913;Visitante;9;6;43%;391;27;3;0;1;7
6919;Mandante;16;6;59%;399;16;2;1;2;10
6919;Visitante;12;6;41%;291;18;2;0;2;2
6920;Mandante;27;9;67%;569;12;1;0;0;18
6920;Visitante;11;7;33%;307;14;3;0;2;0
6924;Mandante;24;6;64%;485;9;1;0;1;15
6924;Visitante;10;3;36%;298;13;2;0;3;4
6921;Mandante;12;0;59%;509;13;3;0;0;6
6921;Visitante;16;5;41%;360;20;4;0;2;7
6922;Mandante;18;3;62%;490;16;3;0;3;8
6922;Visitante;3;2;38%;332;14;4;0;5;1
6923;Mandante;14;6;62%;621;16;3;0;0;9
6923;Visitante;15;5;38%;403;9;1;0;1;1
6925;Mandante;18;5;68%;514;16;4;0;3;8
6925;Visitante;10;4;32%;251;14;3;0;5;9
6926;Mandante;18;3;74%;600;18;0;0;0;9
6926;Visitante;11;3;26%;211;21;3;0;0;4
6929;Mandante;11;5;53%;385;9;2;0;1;5
6929;Visitante;11;1;47%;346;26;8;0;1;8
6928;Mandante;23;7;61%;587;12;2;0;1;8
6928;Visitante;4;3;39%;388;20;2;0;1;2
6927;Mandante;10;2;63%;455;14;2;0;5;6
6927;Visitante;9;8;37%;276;18;2;0;1;3
6930;Mandante;19;9;63%;621;5;0;0;1;8
6930;Visitante;11;4;37%;372;11;0;0;2;3
6938;Mandante;15;6;57%;461;21;2;0;1;5
6938;Visitante;7;2;43%;363;19;3;0;2;6
6933;Mandante;16;4;44%;354;16;4;0;1;9
6933;Visitante;4;0;56%;471;25;2;1;0;3
6934;Mandante;15;4;42%;334;21;2;0;3;5
6934;Visitante;5;2;58%;449;24;3;0;9;8
6935;Mandante;15;5;32%;216;22;4;0;0;1
6935;Visitante;9;3;68%;455;14;2;0;5;1
6932;Mandante;10;3;36%;332;16;3;0;1;6
6932;Visitante;5;1;64%;588;14;1;0;3;3
6937;Mandante;12;6;62%;536;20;1;0;1;7
6937;Visitante;10;3;38%;334;18;2;0;1;3
6931;Mandante;22;5;67%;533;18;2;0;0;8
6931;Visitante;13;4;33%;264;12;0;0;2;3
6936;Mandante;14;4;53%;329;19;4;0;5;3
6936;Visitante;6;2;47%;292;18;4;0;2;3
6939;Mandante;11;6;43%;407;14;4;0;1;3
6939;Visitante;10;3;57%;526;16;3;0;3;6
6943;Mandante;16;2;51%;464;18;3;0;1;7
6943;Visitante;7;5;49%;486;7;3;0;1;0
6945;Mandante;7;5;60%;542;13;5;0;7;13
6945;Visitante;18;5;40%;368;17;2;0;1;7
6940;Mandante;15;3;27%;257;18;2;0;1;3
6940;Visitante;22;7;73%;704;10;3;0;1;11
6944;Mandante;13;7;45%;364;12;1;0;6;4
6944;Visitante;13;6;55%;439;12;0;0;3;1
6942;Mandante;24;9;70%;588;19;4;0;1;8
6942;Visitante;11;5;30%;264;18;6;0;1;3
6946;Mandante;11;3;44%;329;26;3;0;1;1
6946;Visitante;12;5;56%;409;20;3;0;2;4
6941;Mandante;18;6;62%;451;16;2;0;4;10
6941;Visitante;7;5;38%;286;23;9;0;0;2
6948;Mandante;17;6;48%;409;21;3;0;0;8
6948;Visitante;15;6;52%;438;18;3;0;3;4
6949;Mandante;8;5;51%;317;22;2;0;4;4
6949;Visitante;14;3;49%;295;34;1;0;2;9
6947;Mandante;13;3;60%;531;16;3;0;4;3
6947;Visitante;9;1;40%;353;21;4;1;1;4
6950;Mandante;10;4;68%;493;13;2;0;6;6
6950;Visitante;14;7;32%;239;19;5;0;1;4
6951;Mandante;19;6;51%;418;20;1;0;1;6
6951;Visitante;9;3;49%;423;24;6;0;1;1
6957;Mandante;11;5;51%;460;10;1;0;1;4
6957;Visitante;19;5;49%;440;19;1;0;2;7
6953;Mandante;5;2;28%;246;20;2;0;2;4
6953;Visitante;26;9;72%;638;10;0;0;2;8
6955;Mandante;12;1;63%;464;21;3;0;2;6
6955;Visitante;7;4;37%;290;31;4;0;1;3
6954;Mandante;19;5;55%;510;15;2;0;4;6
6954;Visitante;12;1;45%;412;13;2;0;3;6
6956;Mandante;20;8;71%;614;25;2;0;2;12
6956;Visitante;4;2;29%;265;19;2;0;1;0
6952;Mandante;27;5;52%;411;12;1;0;1;4
6952;Visitante;12;4;48%;407;20;4;0;0;4
6958;Mandante;13;3;58%;461;24;5;0;1;7
6958;Visitante;11;4;42%;341;16;3;0;1;5
6959;Mandante;6;2;55%;507;17;1;0;0;5
6959;Visitante;10;5;45%;408;14;3;0;1;8
6961;Mandante;8;4;35%;314;9;0;0;1;1
6961;Visitante;24;8;65%;578;11;1;0;0;6
6960;Mandante;15;3;71%;661;19;1;0;1;8
6960;Visitante;9;1;29%;262;18;2;1;1;5
6965;Mandante;16;7;49%;366;21;1;0;0;5
6965;Visitante;13;2;51%;367;19;1;0;3;6
6966;Mandante;12;1;52%;336;18;4;0;3;2
6966;Visitante;9;6;48%;327;25;4;0;2;5
6967;Mandante;16;7;57%;492;18;2;0;1;2
6967;Visitante;15;9;43%;383;24;6;0;1;3
6962;Mandante;9;3;40%;388;9;0;0;1;2
6962;Visitante;16;2;60%;549;16;1;0;1;11
6963;Mandante;23;9;59%;601;14;3;1;3;3
6963;Visitante;4;1;41%;434;17;5;0;0;4
6964;Mandante;13;6;63%;514;15;4;0;2;3
6964;Visitante;9;3;37%;306;23;4;0;1;2
6968;Mandante;18;5;57%;450;13;3;0;1;6
6968;Visitante;7;3;43%;365;20;3;0;1;3
6970;Mandante;26;7;70%;503;14;5;0;0;15
6970;Visitante;10;4;30%;232;18;4;1;2;3
6969;Mandante;7;4;48%;328;26;5;0;0;3
6969;Visitante;12;3;52%;344;17;3;0;4;5
6971;Mandante;16;4;58%;543;19;3;0;6;10
6971;Visitante;12;4;42%;415;12;1;0;6;4
6975;Mandante;15;4;41%;355;20;3;0;0;7
6975;Visitante;12;5;59%;504;7;1;0;2;4
6974;Mandante;14;5;46%;402;18;2;1;1;10
6974;Visitante;13;6;54%;480;15;2;1;1;8
6972;Mandante;13;1;49%;451;20;4;0;0;3
6972;Visitante;10;4;51%;472;21;2;0;1;3
6973;Mandante;12;3;55%;407;22;5;0;1;8
6973;Visitante;15;3;45%;342;14;2;0;0;6
6976;Mandante;18;6;62%;603;9;1;0;1;3
6976;Visitante;9;1;38%;355;18;2;0;1;6
6977;Mandante;26;10;67%;531;18;4;0;2;10
6977;Visitante;7;4;33%;271;15;5;0;1;2
6978;Mandante;11;1;49%;460;12;4;0;1;6
6978;Visitante;13;6;51%;487;18;1;0;4;4
6979;Mandante;10;4;44%;454;2;1;0;1;3
6979;Visitante;12;7;56%;569;10;2;0;4;5
6980;Mandante;10;6;52%;453;13;1;0;1;3
6980;Visitante;13;3;48%;419;12;3;0;2;7
6988;Mandante;14;6;65%;497;15;4;0;4;5
6988;Visitante;10;6;35%;286;21;2;0;1;0
6981;Mandante;22;4;62%;521;16;3;0;3;7
6981;Visitante;7;1;38%;335;15;3;0;1;1
6987;Mandante;7;4;63%;668;18;3;0;2;0
6987;Visitante;10;4;37%;389;13;1;0;1;8
6986;Mandante;8;3;49%;408;13;0;0;0;3
6986;Visitante;9;2;51%;419;21;0;0;1;6
6984;Mandante;19;3;66%;635;10;1;0;1;7
6984;Visitante;7;5;34%;338;22;3;0;4;3
6985;Mandante;11;5;32%;271;20;4;0;5;2
6985;Visitante;11;4;68%;567;12;2;0;0;8
6982;Mandante;12;3;38%;324;22;3;0;1;4
6982;Visitante;13;3;62%;544;16;1;0;0;8
6983;Mandante;13;3;49%;377;17;1;0;2;7
6983;Visitante;6;0;51%;399;16;4;0;0;2
6989;Mandante;15;3;46%;329;14;1;0;2;12
6989;Visitante;9;3;54%;414;12;1;0;4;5
6990;Mandante;9;2;51%;331;27;2;0;1;6
6990;Visitante;10;3;49%;339;20;3;0;0;5
6991;Mandante;20;6;60%;424;14;1;0;0;7
6991;Visitante;8;1;40%;298;11;3;0;2;4
6997;Mandante;9;4;42%;333;19;4;1;0;4
6997;Visitante;19;4;58%;432;18;3;2;0;7
6993;Mandante;9;2;70%;681;14;1;0;2;8
6993;Visitante;9;5;30%;296;10;1;0;1;1
6994;Mandante;20;6;53%;465;22;4;0;1;7
6994;Visitante;9;1;47%;417;17;1;1;1;5
6992;Mandante;12;2;41%;354;17;1;0;3;9
6992;Visitante;7;3;59%;530;13;2;0;4;5
6995;Mandante;19;9;57%;455;13;2;0;4;8
6995;Visitante;11;3;43%;344;15;4;0;0;5
6996;Mandante;13;7;37%;326;18;3;0;0;4
6996;Visitante;14;5;63%;541;15;1;0;0;8
6998;Mandante;15;3;53%;522;7;2;0;2;5
6998;Visitante;7;2;47%;480;10;2;0;2;4
7000;Mandante;16;4;73%;737;9;1;0;5;9
7000;Visitante;5;3;27%;290;21;2;0;2;1
6999;Mandante;17;6;60%;515;12;2;0;7;6
6999;Visitante;13;3;40%;347;13;3;0;1;3
7001;Mandante;7;1;53%;507;11;2;0;2;2
7001;Visitante;14;3;47%;458;26;2;0;0;2
7003;Mandante;12;3;37%;309;17;1;0;0;5
7003;Visitante;15;7;63%;522;16;3;0;1;9
7004;Mandante;11;5;44%;402;18;0;0;2;3
7004;Visitante;9;0;56%;473;18;4;0;0;6
7006;Mandante;11;5;44%;432;11;1;0;6;5
7006;Visitante;9;0;56%;526;12;0;0;0;3
7007;Mandante;12;6;51%;393;18;4;0;1;7
7007;Visitante;14;1;49%;397;18;4;0;0;3
7002;Mandante;12;4;44%;325;13;3;0;2;8
7002;Visitante;20;2;56%;428;7;1;0;1;5
7005;Mandante;13;3;71%;572;11;1;0;0;14
7005;Visitante;13;5;29%;247;24;4;0;0;3
7008;Mandante;;;;;;;;;
7008;Visitante;;;;;;;;;
7009;Mandante;13;4;34%;292;13;1;0;0;1
7009;Visitante;7;2;66%;567;7;4;0;2;3
7011;Mandante;8;1;57%;490;14;2;0;1;2
7011;Visitante;20;4;43%;386;12;4;0;1;1
7010;Mandante;31;7;68%;591;15;1;0;0;11
7010;Visitante;8;3;32%;290;17;5;0;3;4
7013;Mandante;11;6;41%;353;20;4;0;1;3
7013;Visitante;16;6;59%;506;19;4;0;2;4
7017;Mandante;25;8;58%;484;12;1;0;2;8
7017;Visitante;10;3;42%;364;8;2;0;3;2
7015;Mandante;13;4;38%;316;14;2;0;2;7
7015;Visitante;12;4;62%;520;9;0;0;0;3
7016;Mandante;17;6;53%;519;6;0;0;2;6
7016;Visitante;12;3;47%;476;11;2;0;1;1
7012;Mandante;18;5;55%;466;13;0;0;1;7
7012;Visitante;9;3;45%;402;18;2;0;1;5
7014;Mandante;9;2;41%;322;18;4;0;6;1
7014;Visitante;13;3;59%;446;22;5;0;0;7
7018;Mandante;9;6;67%;482;18;2;2;2;7
7018;Visitante;15;5;33%;245;22;2;1;5;3
7019;Mandante;14;7;52%;541;8;1;0;2;3
7019;Visitante;5;2;48%;501;21;5;0;2;2
7020;Mandante;21;6;62%;455;14;3;0;4;9
7020;Visitante;9;5;38%;299;18;3;2;3;4
7022;Mandante;8;2;36%;368;18;3;0;0;0
7022;Visitante;14;3;64%;628;11;0;0;3;8
7021;Mandante;9;3;46%;411;12;2;1;1;3
7021;Visitante;13;6;54%;453;9;1;0;1;7
7023;Mandante;17;6;64%;504;16;1;0;1;6
7023;Visitante;4;1;36%;284;15;3;1;2;2
7028;Mandante;14;8;44%;364;9;3;0;3;5
7028;Visitante;14;4;56%;463;17;5;0;3;5
7025;Mandante;27;3;74%;630;13;4;0;2;9
7025;Visitante;11;5;26%;243;17;5;0;3;3
7024;Mandante;19;4;55%;417;9;1;0;2;6
7024;Visitante;8;4;45%;365;11;3;1;2;3
7027;Mandante;15;6;56%;421;15;2;0;3;9
7027;Visitante;13;7;44%;363;17;1;0;3;3
7026;Mandante;16;5;42%;332;10;0;0;1;5
7026;Visitante;17;2;58%;434;16;0;0;2;15
7029;Mandante;10;3;43%;355;16;1;0;4;5
7029;Visitante;11;4;57%;462;11;2;0;3;8
7031;Mandante;15;8;51%;459;14;2;0;0;4
7031;Visitante;15;0;49%;446;12;2;0;1;10
7030;Mandante;14;4;55%;477;22;2;0;1;6
7030;Visitante;17;8;45%;405;20;2;0;2;3
7032;Mandante;9;1;32%;284;17;2;0;1;4
7032;Visitante;17;4;68%;611;16;2;1;0;5
7034;Mandante;17;4;77%;686;6;1;0;8;9
7034;Visitante;8;5;23%;195;19;5;0;0;6
7035;Mandante;16;3;58%;558;15;1;0;3;7
7035;Visitante;13;4;42%;425;9;2;0;0;6
7033;Mandante;16;8;54%;475;15;3;0;7;5
7033;Visitante;10;2;46%;423;13;3;0;4;3
7038;Mandante;14;5;44%;345;21;3;0;3;3
7038;Visitante;17;7;56%;457;16;2;0;1;8
7037;Mandante;14;4;57%;531;13;0;0;2;2
7037;Visitante;6;2;43%;396;18;3;1;2;5
7036;Mandante;11;5;51%;376;12;5;1;0;12
7036;Visitante;13;5;49%;371;19;1;0;0;10
7039;Mandante;17;8;48%;350;18;3;0;1;10
7039;Visitante;5;2;52%;375;17;3;0;3;6
7040;Mandante;30;8;69%;515;14;2;0;0;11
7040;Visitante;12;5;31%;232;16;0;0;0;8
7041;Mandante;21;6;44%;484;7;1;0;1;4
7041;Visitante;17;5;56%;595;14;1;0;1;6
7042;Mandante;13;6;48%;474;13;2;0;3;7
7042;Visitante;11;2;52%;511;12;4;0;2;4
7045;Mandante;12;4;42%;340;16;4;0;0;6
7045;Visitante;10;2;58%;459;19;3;0;0;3
7044;Mandante;16;4;48%;328;20;2;0;2;7
7044;Visitante;9;5;52%;360;19;3;0;2;3
7046;Mandante;20;4;55%;455;16;4;0;2;4
7046;Visitante;13;2;45%;392;18;2;0;0;6
7047;Mandante;8;2;51%;409;26;2;0;2;9
7047;Visitante;15;4;49%;403;9;2;0;1;5
7048;Mandante;9;4;67%;575;10;1;0;1;5
7048;Visitante;7;3;33%;296;21;2;0;4;4
7043;Mandante;15;6;41%;349;18;4;0;1;3
7043;Visitante;14;4;59%;493;17;5;0;1;4
7049;Mandante;13;3;49%;378;13;1;1;3;10
7049;Visitante;13;2;51%;399;16;4;0;1;3
7050;Mandante;22;8;65%;566;15;3;0;1;3
7050;Visitante;13;5;35%;300;22;0;0;2;4
7051;Mandante;11;3;53%;438;13;4;0;1;5
7051;Visitante;12;2;47%;389;18;5;0;3;3
7052;Mandante;17;1;62%;361;18;3;0;2;10
7052;Visitante;9;4;38%;236;22;5;0;3;1
7053;Mandante;11;3;42%;425;15;3;0;2;5
7053;Visitante;10;5;58%;574;14;4;0;3;5
7058;Mandante;11;5;53%;429;11;2;1;3;1
7058;Visitante;14;5;47%;384;21;2;0;1;4
7057;Mandante;7;7;46%;451;12;0;0;0;5
7057;Visitante;15;5;54%;496;15;2;0;0;8
7056;Mandante;21;10;63%;588;12;1;0;5;6
7056;Visitante;9;2;37%;356;18;2;0;1;2
7054;Mandante;8;1;52%;417;14;2;0;2;7
7054;Visitante;10;4;48%;419;24;2;0;0;3
7055;Mandante;18;5;63%;569;17;1;0;1;13
7055;Visitante;6;3;37%;337;16;4;0;1;6
7059;Mandante;7;3;31%;241;23;5;1;0;2
7059;Visitante;12;1;69%;518;17;3;0;2;4
7060;Mandante;17;6;68%;615;8;5;0;3;9
7060;Visitante;6;4;32%;305;12;0;1;1;3
7061;Mandante;16;6;62%;605;15;3;0;2;5
7061;Visitante;9;3;38%;365;17;2;0;1;4
7063;Mandante;12;2;65%;577;12;1;0;6;4
7063;Visitante;6;3;35%;328;20;3;0;1;3
7064;Mandante;16;5;58%;539;8;1;0;1;10
7064;Visitante;11;4;42%;389;16;3;0;4;6
7065;Mandante;12;3;56%;589;15;0;0;2;7
7065;Visitante;13;4;44%;479;13;0;0;1;2
7066;Mandante;19;5;61%;491;23;5;1;4;9
7066;Visitante;11;6;39%;329;28;2;1;0;2
7062;Mandante;25;7;46%;391;16;1;0;1;9
7062;Visitante;9;2;54%;448;12;3;0;0;10
7070;Mandante;11;3;56%;428;18;1;1;1;7
7070;Visitante;10;4;44%;350;13;3;0;4;4
7068;Mandante;13;4;61%;413;17;2;0;2;10
7068;Visitante;13;4;39%;274;16;4;0;1;4
7069;Mandante;8;1;40%;301;20;2;1;1;4
7069;Visitante;14;5;60%;449;11;2;0;2;10
7067;Mandante;13;4;46%;334;23;1;0;0;2
7067;Visitante;17;10;54%;390;24;2;0;0;7
7072;Mandante;11;1;39%;325;16;5;0;0;7
7072;Visitante;17;2;61%;513;13;3;0;1;1
7071;Mandante;23;8;56%;583;6;1;0;0;6
7071;Visitante;7;2;44%;461;12;2;1;1;0
7075;Mandante;15;4;42%;296;23;2;0;1;7
7075;Visitante;16;5;58%;423;17;2;0;5;2
7078;Mandante;14;4;42%;436;18;1;1;2;2
7078;Visitante;15;9;58%;615;13;1;0;1;3
7076;Mandante;19;4;51%;486;18;2;0;1;6
7076;Visitante;6;2;49%;463;12;2;0;2;6
7073;Mandante;20;6;48%;381;19;2;0;0;6
7073;Visitante;12;2;52%;431;14;2;0;2;3
7077;Mandante;13;4;55%;437;14;4;0;1;2
7077;Visitante;6;1;45%;352;16;3;0;4;11
7074;Mandante;7;3;47%;451;11;0;0;2;7
7074;Visitante;8;3;53%;515;16;2;0;2;4
7079;Mandante;14;6;55%;463;12;2;0;0;5
7079;Visitante;21;6;45%;381;15;4;0;0;12
7085;Mandante;10;4;47%;429;23;2;1;0;7
7085;Visitante;10;4;53%;483;10;2;0;1;5
7083;Mandante;16;3;35%;337;7;1;0;2;7
7083;Visitante;13;2;65%;623;9;1;0;0;7
7082;Mandante;4;2;51%;427;16;1;1;4;6
7082;Visitante;17;7;49%;420;15;3;0;2;4
7080;Mandante;17;6;41%;338;20;2;0;1;8
7080;Visitante;10;2;59%;503;22;4;0;0;4
7084;Mandante;12;6;36%;339;23;2;0;2;4
7084;Visitante;10;2;64%;596;12;0;0;3;1
7081;Mandante;7;0;55%;557;13;1;0;1;2
7081;Visitante;10;3;45%;453;14;1;0;1;4
7087;Mandante;20;7;63%;515;11;0;0;1;9
7087;Visitante;9;7;37%;328;12;3;0;2;4
7089;Mandante;14;7;64%;513;14;0;0;1;10
7089;Visitante;8;0;36%;283;18;4;0;5;4
7088;Mandante;16;8;63%;497;23;5;0;2;7
7088;Visitante;12;3;37%;291;11;4;0;0;2
7086;Mandante;29;8;54%;408;17;1;0;3;11
7086;Visitante;8;3;46%;389;23;5;0;2;1
7090;Mandante;11;4;47%;362;10;1;1;1;8
7090;Visitante;7;2;53%;416;15;2;0;0;2
7097;Mandante;18;8;57%;542;15;1;0;4;10
7097;Visitante;14;3;43%;423;14;1;0;3;2
7094;Mandante;8;6;54%;411;12;2;0;1;5
7094;Visitante;9;2;46%;370;17;3;0;0;2
7096;Mandante;6;2;49%;472;17;2;0;4;2
7096;Visitante;12;5;51%;482;19;1;0;0;4
7098;Mandante;5;3;40%;366;14;1;0;0;3
7098;Visitante;10;3;60%;514;12;1;0;1;8
7092;Mandante;17;8;57%;488;15;0;0;1;5
7092;Visitante;9;1;43%;376;13;2;0;1;4
7091;Mandante;15;5;59%;467;23;2;0;2;6
7091;Visitante;14;5;41%;337;14;4;0;1;3
7095;Mandante;9;3;33%;291;22;1;0;2;4
7095;Visitante;13;3;67%;608;12;1;0;1;3
7093;Mandante;29;2;69%;513;19;5;0;0;12
7093;Visitante;11;3;31%;251;19;2;0;2;5
7099;Mandante;17;6;38%;375;19;3;0;2;6
7099;Visitante;8;3;62%;629;14;2;0;0;2
7102;Mandante;15;5;45%;385;12;1;0;0;7
7102;Visitante;7;2;55%;460;31;6;0;2;4
7101;Mandante;14;4;57%;457;16;1;0;3;5
7101;Visitante;8;0;43%;348;12;1;0;1;2
7100;Mandante;15;4;63%;630;6;1;0;5;6
7100;Visitante;6;2;37%;388;20;4;0;0;4
7108;Mandante;8;2;32%;263;19;4;0;3;3
7108;Visitante;19;7;68%;567;12;1;0;1;8
7104;Mandante;11;5;68%;579;19;1;0;1;2
7104;Visitante;6;1;32%;274;17;3;1;1;4
7105;Mandante;16;2;60%;469;21;1;0;2;8
7105;Visitante;9;1;40%;317;16;2;0;0;3
7103;Mandante;15;8;60%;487;19;1;0;0;16
7103;Visitante;6;2;40%;348;18;3;0;1;2
7107;Mandante;21;10;59%;371;21;3;0;1;11
7107;Visitante;16;11;41%;281;21;6;0;2;7
7106;Mandante;21;7;53%;472;13;1;0;0;10
7106;Visitante;8;4;47%;444;19;2;0;1;4
7109;Mandante;24;10;64%;615;9;0;0;0;15
7109;Visitante;4;4;36%;375;9;2;0;4;2
7112;Mandante;16;5;49%;437;12;1;0;3;10
7112;Visitante;14;4;51%;448;18;3;0;4;7
7111;Mandante;6;3;41%;351;16;3;0;0;1
7111;Visitante;17;2;59%;493;16;4;0;1;5
7113;Mandante;6;1;40%;409;17;2;0;2;2
7113;Visitante;12;2;60%;637;9;0;0;0;4
7110;Mandante;15;7;47%;405;15;1;0;2;3
7110;Visitante;7;2;53%;430;6;2;0;2;6
7117;Mandante;13;8;39%;250;21;6;0;2;6
7117;Visitante;16;2;61%;386;11;5;1;1;7
7118;Mandante;16;4;47%;488;9;1;0;2;4
7118;Visitante;9;2;53%;536;13;2;0;1;5
7119;Mandante;11;6;59%;660;12;0;0;0;2
7119;Visitante;9;2;41%;466;14;0;0;0;3
7116;Mandante;17;6;51%;394;16;1;0;0;7
7116;Visitante;7;0;49%;368;18;2;0;1;7
7115;Mandante;3;2;40%;343;17;3;0;1;1
7115;Visitante;17;6;60%;495;23;4;0;2;3
7114;Mandante;9;5;42%;308;21;3;0;1;0
7114;Visitante;7;3;58%;425;16;3;1;3;2
7124;Mandante;20;8;41%;357;19;4;1;0;9
7124;Visitante;8;2;59%;526;14;3;0;0;3
7120;Mandante;22;5;45%;353;18;2;0;4;10
7120;Visitante;10;6;55%;438;25;2;0;0;3
7121;Mandante;15;4;64%;575;13;2;0;0;9
7121;Visitante;6;3;36%;346;20;4;0;1;0
7122;Mandante;16;1;62%;549;11;2;0;0;9
7122;Visitante;7;3;38%;347;11;1;0;0;2
7125;Mandante;8;3;58%;466;14;2;0;2;6
7125;Visitante;20;6;42%;345;14;5;0;3;6
7123;Mandante;16;5;52%;475;17;2;0;2;6
7123;Visitante;8;2;48%;468;10;3;0;1;2
7126;Mandante;8;4;26%;227;20;3;1;1;3
7126;Visitante;12;3;74%;642;10;1;0;3;4
7127;Mandante;17;5;69%;604;8;1;0;0;13
7127;Visitante;6;2;31%;287;14;2;0;1;3
7129;Mandante;13;5;54%;517;19;6;0;0;8
7129;Visitante;11;3;46%;446;13;5;0;3;2
7128;Mandante;13;2;62%;435;11;3;0;2;7
7128;Visitante;17;7;38%;273;20;4;0;0;10
7130;Mandante;14;4;57%;627;13;0;0;1;5
7130;Visitante;6;3;43%;488;14;1;0;4;2
7131;Mandante;17;5;66%;651;15;3;0;0;7
7131;Visitante;7;2;34%;333;12;3;0;2;6
